Id,neighborhood,larger_neighborhood,Name, Population,Median Household Income,Median Home Value,Percent Bachelors Degree,Median Rent,Percent Public Transportation to Work,Percent White Non-Hispanic, Housing Units,Percent Renter Occupied,Percent Occupied Structure w 3-4 Units,Percent Occupied Structure w 5+ Units,Percent Households w 3 Vehicles,Percent Households w 4+ Vehicles,"Percent Families, Married w Children Under 18", Total Households,Year,tract_id,median_houseprice_with_imputation,median_rent_with_imputation,median_income_by_year,median_housevalue_by_year,median_income_40th_perc_by_year,median_housevalue_40th_perc_by_year,Education_Attainment_Bachelors_Degree,increase_in_edu_attainment,increase_in_edu_attainment_top_3rd_percentile_by_year,increase_in_median_housevalue,increase_in_housevalue_top_3rd_percentile_by_year,def_1,median_income_40_percent_by_year,increase_in_median_rent,median_of_increase_in_rent_by_year,housevalue_distribution_current_year,housevalue_distribution_past_year,def_2,workers_taking_transit,increase_in_workers_taking_transit,dwelling_units_with_5+_units,increase_in_dwelling_units_with_5_plus_units,dwelling_units_with_3-4_units,increase_in_dwelling_units_with_3_4_units,renter_occupied,increase_in_renter_occupied,households_with_3_plus_cars,decrease_in_households_with_3_plus_cars,married_couples_with_children,decrease_in_households_with_children,non_hispanic_whites,decrease_in_non_hispanic_whites,def3
530330111014,Brighton,Rainier Valley,BG0111014,1446,92130,284184,21.67,990,12.46,11.27,460,28.77,2.61,1.52,13.93,4.11,33.33,438,2017,5303301110,284184,990,86735.5,408449.5,77428.6,371085.2,313,[13],13,[-1142],4181.28,NotEligibleForGentrification,34694.2,[20],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,180,TRUE,7,TRUE,12,FALSE,132,TRUE,79,FALSE,146,FALSE,163,TRUE,NotInDangerOfGentrifying
530330111021,Brighton,Rainier Valley,BG0111021,1324,166667,575617,39.45,743,10.19,73.19,498,15.22,0,0,8.03,1.69,30.92,473,2017,5303301110,575617,743,86735.5,408449.5,77428.6,371085.2,522,[0],13,[11514],4181.28,NotEligibleForGentrification,34694.2,[6],7,topHalf,topHalf,NotCurrentlyGentrifying,135,TRUE,0,FALSE,0,FALSE,76,FALSE,46,FALSE,146,FALSE,969,TRUE,NotInDangerOfGentrifying
530330111022,Brighton,Rainier Valley,BG0111022,1413,53049,420000,12.23,670,32.53,25.76,497,60.81,4.02,41.25,8.14,1.28,40.6,467,2017,5303301110,420000,670,86735.5,408449.5,77428.6,371085.2,173,[2],13,[3333],4181.28,NotEligibleForGentrification,34694.2,[3],7,topHalf,topHalf,NotCurrentlyGentrifying,460,TRUE,205,TRUE,20,FALSE,302,FALSE,44,FALSE,190,FALSE,364,TRUE,NotInDangerOfGentrifying
530330111023,Rainier Valley,Rainier Valley,BG0111023,992,34298,262121,4.62,692,13.88,6.25,348,79.09,0,47.7,7.88,1.52,33.49,330,2017,5303301110,262121,692,86735.5,408449.5,77428.6,371085.2,46,[1],13,[-379],4181.28,EligibleForGentrification,34694.2,[0],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,138,TRUE,166,TRUE,0,FALSE,275,TRUE,31,TRUE,111,TRUE,62,TRUE,InDangerOfGentrifying
530330111024,Brighton,Rainier Valley,BG0111024,1162,80263,375410,23.54,641,9.72,30.81,417,40.81,0,8.63,8.06,1.51,29.15,397,2017,5303301110,375410,641,86735.5,408449.5,77428.6,371085.2,274,[11],13,[0],4181.28,NotEligibleForGentrification,34694.2,[-1],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,113,TRUE,36,FALSE,0,FALSE,170,TRUE,38,TRUE,116,TRUE,358,TRUE,InDangerOfGentrifying
530330112001,Highland Park,Delridge,BG0112001,1543,56303,227222,16.09,1266,18.48,26.77,567,41.68,5.29,13.58,18.59,3.13,34.77,511,2017,5303301120,227222,1266,86735.5,408449.5,77428.6,371085.2,248,[7],13,[-619],4181.28,EligibleForGentrification,34694.2,[9],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,285,FALSE,77,TRUE,30,FALSE,236,FALSE,111,FALSE,178,FALSE,413,TRUE,NotInDangerOfGentrifying
530330112002,Industrial District,Downtown,BG0112002,979,51240,214815,9.12,669,27.6,39.94,439,62.25,9.57,9.11,18.38,2.94,29.52,408,2017,5303301120,214815,669,86735.5,408449.5,77428.6,371085.2,89,[1],13,[-2493],4181.28,EligibleForGentrification,34694.2,[1],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,270,TRUE,40,FALSE,42,FALSE,273,TRUE,87,FALSE,120,FALSE,391,TRUE,NotInDangerOfGentrifying
530330112003,South Park,West Seattle,BG0112003,1799,48333,278070,10.56,730,30.42,21.18,631,65.27,7.77,16.96,18.46,2.93,34.41,547,2017,5303301120,278070,730,86735.5,408449.5,77428.6,371085.2,190,[3],13,[-1394],4181.28,EligibleForGentrification,34694.2,[4],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,547,TRUE,107,TRUE,49,FALSE,412,TRUE,117,FALSE,188,FALSE,381,TRUE,NotInDangerOfGentrifying
530330113001,Industrial District,Downtown,BG0113001,1854,43170,352299,22.38,898,19.32,45.25,1209,57.06,2.56,47.48,11.9,3.44,26.34,815,2017,5303301130,352299,898,86735.5,408449.5,77428.6,371085.2,415,[15],13,[-917],4181.28,EligibleForGentrification,34694.2,[7],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,358,TRUE,574,TRUE,31,FALSE,690,TRUE,125,FALSE,215,FALSE,839,TRUE,NotInDangerOfGentrifying
530330113002,Highland Park,Delridge,BG0113002,1305,79762,277174,18.78,741,5.23,33.95,474,28.15,0,7.38,11.94,3.38,32.17,444,2017,5303301130,277174,741,86735.5,408449.5,77428.6,371085.2,245,[9],13,[-987],4181.28,NotEligibleForGentrification,34694.2,[4],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,68,TRUE,35,FALSE,0,FALSE,133,TRUE,68,FALSE,143,FALSE,443,TRUE,NotInDangerOfGentrifying
530330113003,Highland Park,Delridge,BG0113003,1150,64706,230645,38.76,986,25.83,41.39,459,40.87,12.85,0,11.87,3.42,31.94,438,2017,5303301130,230645,986,86735.5,408449.5,77428.6,371085.2,446,[10],13,[-5562],4181.28,EligibleForGentrification,34694.2,[10],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,297,TRUE,0,FALSE,59,FALSE,188,TRUE,67,FALSE,140,FALSE,476,TRUE,NotInDangerOfGentrifying
530330113004,Highland Park,Delridge,BG0113004,1160,85448,258451,32.54,725,19.75,51.9,479,27.49,0,10.02,11.9,3.46,28.08,462,2017,5303301130,258451,725,86735.5,408449.5,77428.6,371085.2,377,[15],13,[-2913],4181.28,NotEligibleForGentrification,34694.2,[12],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,229,TRUE,48,TRUE,0,FALSE,132,TRUE,71,FALSE,130,FALSE,602,FALSE,NotInDangerOfGentrifying
530330113005,Highland Park,Delridge,BG0113005,1253,61058,290526,31.08,895,23.3,50.04,541,42.69,6.65,35.12,11.89,3.31,28.48,513,2017,5303301130,290526,895,86735.5,408449.5,77428.6,371085.2,389,[14],13,[-1696],4181.28,EligibleForGentrification,34694.2,[4],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,292,TRUE,190,TRUE,36,FALSE,231,TRUE,78,FALSE,146,FALSE,627,FALSE,NotInDangerOfGentrifying
530330114011,South Delridge,Delridge,BG0114011,1517,63362,281250,20.08,987,14.46,41.73,715,80.68,9.93,57.34,15.45,1.93,22.31,673,2017,5303301140,281250,987,86735.5,408449.5,77428.6,371085.2,305,[19],13,[-972],4181.28,EligibleForGentrification,34694.2,[8],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,219,TRUE,410,TRUE,71,TRUE,577,TRUE,117,FALSE,150,FALSE,633,FALSE,NotInDangerOfGentrifying
530330114012,South Delridge,Delridge,BG0114012,1385,77395,240299,40.55,880,13.92,43.32,659,55.73,18.51,35.81,15.61,2.07,28.88,628,2017,5303301140,240299,880,86735.5,408449.5,77428.6,371085.2,562,[28],13,[-501],4181.28,EligibleForGentrification,34694.2,[6],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,193,TRUE,236,TRUE,122,FALSE,367,TRUE,111,FALSE,181,FALSE,600,FALSE,NotInDangerOfGentrifying
530330114013,Highland Park,Delridge,BG0114013,1604,99000,298571,27.19,894,13.44,46.32,618,26.41,0,0,15.5,2.04,27.32,587,2017,5303301140,298571,894,86735.5,408449.5,77428.6,371085.2,436,[7],13,[-2133],4181.28,NotEligibleForGentrification,34694.2,[15],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,216,FALSE,0,FALSE,0,FALSE,163,FALSE,103,FALSE,160,FALSE,743,TRUE,NotInDangerOfGentrifying
530330114021,South Delridge,Delridge,BG0114021,1223,79464,263542,18.36,1051,29.59,34.83,560,45.78,6.43,32.86,6.48,1.18,31.42,509,2017,5303301140,263542,1051,86735.5,408449.5,77428.6,371085.2,225,[3],13,[-2762],4181.28,NotEligibleForGentrification,34694.2,[6],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,362,TRUE,184,TRUE,36,FALSE,256,TRUE,39,FALSE,160,FALSE,426,TRUE,NotInDangerOfGentrifying
530330114022,Highland Park,Delridge,BG0114022,1699,41639,224528,22.07,603,21.09,28.55,700,64.11,9.29,43.86,6.29,0.92,36.15,652,2017,5303301140,224528,603,86735.5,408449.5,77428.6,371085.2,375,[13],13,[-2923],4181.28,EligibleForGentrification,34694.2,[0],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,358,TRUE,307,TRUE,65,FALSE,449,TRUE,47,FALSE,236,FALSE,485,TRUE,NotInDangerOfGentrifying
530330114023,Arbor Heights,West Seattle,BG0114023,1757,41535,272892,24.29,618,25.33,42.86,853,61.42,4.69,41.03,6.49,1,25,801,2017,5303301140,272892,618,86735.5,408449.5,77428.6,371085.2,427,[12],13,[-2108],4181.28,EligibleForGentrification,34694.2,[-14],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,445,TRUE,350,TRUE,40,FALSE,524,TRUE,60,FALSE,200,FALSE,753,TRUE,NotInDangerOfGentrifying
530330115001,Roxhill,Delridge,BG0115001,1503,105556,335612,26.83,974,23.22,76.45,656,21.73,0,0,8.98,3.78,36.22,635,2017,5303301150,335612,974,86735.5,408449.5,77428.6,371085.2,403,[12],13,[-1345],4181.28,NotEligibleForGentrification,34694.2,[11],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,349,TRUE,0,FALSE,0,FALSE,143,TRUE,81,FALSE,230,FALSE,1149,FALSE,NotInDangerOfGentrifying
530330115002,Fauntleroy,West Seattle,BG0115002,1608,103419,343359,39.76,1077,8.04,72.08,780,34.87,1.54,10.64,9.09,3.66,30.62,737,2017,5303301150,343359,1077,86735.5,408449.5,77428.6,371085.2,639,[21],13,[-1263],4181.28,NotEligibleForGentrification,34694.2,[11],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,129,TRUE,83,TRUE,12,FALSE,272,TRUE,94,FALSE,226,FALSE,1159,FALSE,NotInDangerOfGentrifying
530330115003,Roxhill,Delridge,BG0115003,1560,77320,367273,28.75,950,24.3,75.71,787,40.05,2.67,22.36,9.02,3.85,32.27,754,2017,5303301150,367273,950,86735.5,408449.5,77428.6,371085.2,448,[6],13,[309],4181.28,EligibleForGentrification,34694.2,[8],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,379,TRUE,176,TRUE,21,FALSE,315,TRUE,97,FALSE,243,FALSE,1181,FALSE,NotInDangerOfGentrifying
530330116001,Fauntleroy,West Seattle,BG0116001,1352,103309,489474,38.92,1324,12.41,83.8,646,34.43,0,14.09,11.04,3.13,32.11,607,2017,5303301160,489474,1324,86735.5,408449.5,77428.6,371085.2,526,[13],13,[5770],4181.28,NotEligibleForGentrification,34694.2,[0],7,topHalf,topHalf,NotCurrentlyGentrifying,168,TRUE,91,TRUE,0,FALSE,222,TRUE,86,FALSE,195,FALSE,1133,FALSE,NotInDangerOfGentrifying
530330116002,Fauntleroy,West Seattle,BG0116002,1034,149038,428205,33.41,1186,11.42,82.59,493,17.68,0,0,10.95,3.16,34.43,475,2017,5303301160,428205,1186,86735.5,408449.5,77428.6,371085.2,345,[6],13,[7426],4181.28,NotEligibleForGentrification,34694.2,[1],7,topHalf,topHalf,NotCurrentlyGentrifying,118,TRUE,0,FALSE,0,FALSE,87,TRUE,67,FALSE,164,FALSE,854,FALSE,NotInDangerOfGentrifying
530330116003,Fauntleroy,West Seattle,BG0116003,1395,129375,510204,44.38,678,15.41,82.8,641,13.61,0,0,11.15,2.95,33.16,610,2017,5303301160,510204,678,86735.5,408449.5,77428.6,371085.2,619,[15],13,[13082],4181.28,HaveGentrified,34694.2,[4],7,topHalf,topHalf,NotCurrentlyGentrifying,215,TRUE,0,FALSE,0,FALSE,87,TRUE,86,FALSE,202,FALSE,1155,FALSE,NotInDangerOfGentrifying
530330116004,Arbor Heights,West Seattle,BG0116004,1114,114557,476471,31.51,1355,12.37,77.11,509,25.94,0,0,11.09,3.14,33.55,478,2017,5303301160,476471,1355,86735.5,408449.5,77428.6,371085.2,351,[3],13,[6947],4181.28,NotEligibleForGentrification,34694.2,[0],7,topHalf,topHalf,NotCurrentlyGentrifying,138,TRUE,0,FALSE,0,FALSE,132,TRUE,68,FALSE,160,FALSE,859,TRUE,NotInDangerOfGentrifying
530330116005,Fauntleroy,West Seattle,BG0116005,937,152778,601852,34.22,903,15.28,83.24,499,39.02,0,14.83,11.09,3.2,34.76,469,2017,5303301160,601852,903,86735.5,408449.5,77428.6,371085.2,321,[15],13,[11852],4181.28,HaveGentrified,34694.2,[7],7,topHalf,topHalf,NotCurrentlyGentrifying,143,TRUE,74,TRUE,0,FALSE,195,TRUE,67,FALSE,163,FALSE,780,FALSE,NotInDangerOfGentrifying
530330116006,Seaview,West Seattle,BG0116006,1335,103763,604478,28.03,960,22.77,87.64,667,50,17.09,16.94,11.11,3.33,31.25,630,2017,5303301160,604478,960,86735.5,408449.5,77428.6,371085.2,374,[11],13,[30708],4181.28,NotEligibleForGentrification,34694.2,[7],7,topHalf,topHalf,NotCurrentlyGentrifying,304,TRUE,113,TRUE,114,FALSE,334,TRUE,91,FALSE,197,FALSE,1170,FALSE,NotInDangerOfGentrifying
530330117001,Rainier Beach,Rainier Valley,BG0117001,1681,43361,315385,20.85,1078,14.23,7.26,531,50.88,16.57,1.69,19.65,13.95,29.81,509,2017,5303301170,315385,1078,86735.5,408449.5,77428.6,371085.2,350,[7],13,[-3102],4181.28,EligibleForGentrification,34694.2,[10],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,239,FALSE,9,FALSE,88,FALSE,270,TRUE,171,FALSE,152,FALSE,122,TRUE,NotInDangerOfGentrifying
530330117002,Rainier Beach,Rainier Valley,BG0117002,1723,63218,275000,15.13,908,23.01,9.58,525,27.85,0,0,19.51,13.62,29.24,492,2017,5303301170,275000,908,86735.5,408449.5,77428.6,371085.2,261,[13],13,[-1882],4181.28,EligibleForGentrification,34694.2,[1],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,396,TRUE,0,FALSE,0,FALSE,146,TRUE,163,FALSE,144,FALSE,165,TRUE,NotInDangerOfGentrifying
530330117003,Beacon Hill,Beacon Hill,BG0117003,1538,80412,370769,16.54,856,26.37,9.75,502,29.46,1.39,0,19.71,13.9,30.38,482,2017,5303301170,370769,856,86735.5,408449.5,77428.6,371085.2,254,[7],13,[-2365],4181.28,NotEligibleForGentrification,34694.2,[-1],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,406,TRUE,0,FALSE,7,TRUE,148,TRUE,162,FALSE,146,FALSE,150,TRUE,NotInDangerOfGentrifying
530330117004,Rainier Beach,Rainier Valley,BG0117004,1250,70588,264655,16.34,1682,0,10.72,372,19.27,0,0,19.55,13.97,31.29,358,2017,5303301170,264655,1682,86735.5,408449.5,77428.6,371085.2,204,[1],13,[-1134],4181.28,EligibleForGentrification,34694.2,[0],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,0,FALSE,0,FALSE,0,FALSE,72,FALSE,120,TRUE,112,TRUE,134,TRUE,NotInDangerOfGentrifying
530330118001,Rainier Beach,Rainier Valley,BG0118001,879,89474,443836,31.18,959,5.64,52.9,483,24.65,1.24,33.95,8.29,5.3,26.42,434,2017,5303301180,443836,959,86735.5,408449.5,77428.6,371085.2,274,[7],13,[8220],4181.28,NotEligibleForGentrification,34694.2,[6],7,topHalf,topHalf,NotCurrentlyGentrifying,50,FALSE,164,TRUE,6,FALSE,119,TRUE,59,FALSE,115,FALSE,465,FALSE,NotInDangerOfGentrifying
530330118002,Rainier Beach,Rainier Valley,BG0118002,984,49754,283582,28.73,938,20.13,36.69,437,37.77,0,14.19,8.55,5.46,28.05,421,2017,5303301180,283582,938,86735.5,408449.5,77428.6,371085.2,283,[5],13,[-1033],4181.28,EligibleForGentrification,34694.2,[7],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,198,TRUE,62,TRUE,0,FALSE,165,TRUE,59,FALSE,118,FALSE,361,TRUE,NotInDangerOfGentrifying
530330118003,Rainier Beach,Rainier Valley,BG0118003,1226,72105,275000,28.48,1500,23.57,17.7,421,35.73,0,0,8.44,5.21,24.65,403,2017,5303301180,275000,1500,86735.5,408449.5,77428.6,371085.2,349,[6],13,[-581],4181.28,EligibleForGentrification,34694.2,[0],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,289,TRUE,0,FALSE,0,FALSE,150,TRUE,55,FALSE,99,FALSE,217,TRUE,NotInDangerOfGentrifying
530330118004,Rainier Beach,Rainier Valley,BG0118004,1264,14466,243333,4.2,563,44.93,9.18,554,81.11,19.13,29.6,8.42,5.54,19.34,487,2017,5303301180,243333,563,86735.5,408449.5,77428.6,371085.2,53,[3],13,[-2821],4181.28,EligibleForGentrification,34694.2,[-6],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,568,TRUE,164,TRUE,106,FALSE,449,TRUE,68,FALSE,94,FALSE,116,FALSE,NotInDangerOfGentrifying
530330118005,Rainier Valley,Rainier Valley,BG0118005,1380,80435,276250,16.06,926,24.44,6.67,427,39.7,3.98,9.13,8.54,5.53,29.63,398,2017,5303301180,276250,926,86735.5,408449.5,77428.6,371085.2,222,[3],13,[-1672],4181.28,NotEligibleForGentrification,34694.2,[4],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,337,TRUE,39,TRUE,17,FALSE,170,TRUE,56,FALSE,118,FALSE,92,TRUE,NotInDangerOfGentrifying
530330118006,Rainier Valley,Rainier Valley,BG0118006,2465,57121,365278,5.84,794,18.34,6.61,913,80.36,13.36,52.57,8.4,5.44,31.35,845,2017,5303301180,365278,794,86735.5,408449.5,77428.6,371085.2,144,[2],13,[-55],4181.28,EligibleForGentrification,34694.2,[-1],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,452,FALSE,480,TRUE,122,FALSE,734,FALSE,117,FALSE,265,FALSE,163,TRUE,NotInDangerOfGentrifying
530330119001,Rainier View,Rainier Valley,BG0119001,1481,79622,326667,42,925,21.93,35.79,621,22.36,0,2.42,24.44,4.33,26.91,577,2017,5303301190,326667,925,86735.5,408449.5,77428.6,371085.2,622,[15],13,[-1904],4181.28,NotEligibleForGentrification,34694.2,[7],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,325,TRUE,15,FALSE,0,FALSE,139,TRUE,166,FALSE,155,FALSE,530,TRUE,NotInDangerOfGentrifying
530330119002,Rainier View,Rainier Valley,BG0119002,1623,71190,271053,30.77,875,9.53,30.13,651,21.49,0,0,24.33,4.42,24.21,633,2017,5303301190,271053,875,86735.5,408449.5,77428.6,371085.2,499,[5],13,[-1068],4181.28,EligibleForGentrification,34694.2,[15],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,155,TRUE,0,FALSE,0,FALSE,140,FALSE,182,FALSE,153,FALSE,489,TRUE,NotInDangerOfGentrifying
530330119003,Rainier View,Rainier Valley,BG0119003,1371,96296,360563,24.24,681,4.36,15.03,477,22.6,0,12.16,24.61,4.03,33.63,447,2017,5303301190,360563,681,86735.5,408449.5,77428.6,371085.2,332,[7],13,[-1409],4181.28,NotEligibleForGentrification,34694.2,[2],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,60,TRUE,58,TRUE,0,FALSE,108,TRUE,128,FALSE,150,FALSE,206,TRUE,NotInDangerOfGentrifying
530330119004,Rainier View,Rainier Valley,BG0119004,1670,71505,234118,15.53,1272,2.46,15.15,529,29.25,0,0,24.31,4.35,29.34,506,2017,5303301190,234118,1272,86735.5,408449.5,77428.6,371085.2,259,[9],13,[-219],4181.28,EligibleForGentrification,34694.2,[-3],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,41,FALSE,0,FALSE,0,FALSE,155,TRUE,145,FALSE,148,FALSE,253,TRUE,NotInDangerOfGentrifying
530330119005,Rainier View,Rainier Valley,BG0119005,1782,85714,252439,22.59,1530,8.14,15.99,582,30.8,11.17,0,24.46,4.35,29.6,552,2017,5303301190,252439,1530,86735.5,408449.5,77428.6,371085.2,403,[11],13,[-1991],4181.28,NotEligibleForGentrification,34694.2,[6],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,145,TRUE,0,FALSE,65,FALSE,179,TRUE,159,FALSE,163,FALSE,285,TRUE,NotInDangerOfGentrifying
530330120001,Arbor Heights,West Seattle,BG0120001,1215,85955,295385,24.48,1156,14.29,70.21,606,24.91,0,6.6,18.99,2.61,34.3,574,2017,5303301200,295385,1156,86735.5,408449.5,77428.6,371085.2,297,[8],13,[-5221],4181.28,NotEligibleForGentrification,34694.2,[1],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,174,TRUE,40,TRUE,0,FALSE,151,TRUE,124,FALSE,197,FALSE,853,TRUE,NotInDangerOfGentrifying
530330120002,Arbor Heights,West Seattle,BG0120002,1311,107632,339175,31.77,1270,8.2,79.1,555,16.45,0,0,19.04,2.59,33.15,541,2017,5303301200,339175,1270,86735.5,408449.5,77428.6,371085.2,417,[13],13,[-1031],4181.28,NotEligibleForGentrification,34694.2,[4],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,108,TRUE,0,FALSE,0,FALSE,91,TRUE,117,FALSE,179,FALSE,1037,FALSE,NotInDangerOfGentrifying
530330120003,Arbor Heights,West Seattle,BG0120003,1219,105137,374725,35.65,1447,11.65,76.29,534,19.57,0,4.31,18.79,2.54,36.11,511,2017,5303301200,374725,1447,86735.5,408449.5,77428.6,371085.2,435,[7],13,[2986],4181.28,NotEligibleForGentrification,34694.2,[9],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,142,TRUE,23,TRUE,0,FALSE,105,TRUE,109,FALSE,185,FALSE,930,FALSE,NotInDangerOfGentrifying
530330121001,Arbor Heights,West Seattle,BG0121001,1302,132576,630000,35.47,1500,4.06,84.1,636,15.2,0,18.87,15.71,4.22,26.68,592,2017,5303301210,630000,1500,86735.5,408449.5,77428.6,371085.2,462,[10],13,[25161],4181.28,NotEligibleForGentrification,34694.2,[0],7,topHalf,topHalf,NotCurrentlyGentrifying,53,FALSE,120,TRUE,0,FALSE,97,TRUE,118,FALSE,158,FALSE,1095,FALSE,NotInDangerOfGentrifying
530330121002,Arbor Heights,West Seattle,BG0121002,1709,113032,388000,27.05,1404,5.04,78.47,747,14.84,0,1.74,15.53,4.16,30.7,721,2017,5303301210,388000,1404,86735.5,408449.5,77428.6,371085.2,462,[19],13,[3347],4181.28,NotEligibleForGentrification,34694.2,[-2],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,86,TRUE,13,TRUE,0,FALSE,111,TRUE,142,FALSE,221,FALSE,1341,FALSE,NotInDangerOfGentrifying
530330260011,Bitter Lake,North Seattle,BG0260011,1435,121875,347619,36.55,1152,0,37.7,587,18.65,0,0,22.56,10.48,26.02,563,2017,5303302600,347619,1152,86735.5,408449.5,77428.6,371085.2,524,[14],13,[493],4181.28,NotEligibleForGentrification,34694.2,[15],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,0,FALSE,0,FALSE,0,FALSE,109,TRUE,186,FALSE,146,FALSE,541,FALSE,NotInDangerOfGentrifying
530330264004,Highland Park,West Seattle,BG0264004,1548,68680,263934,17.62,1069,2.42,48.26,760,51.41,5.79,46.05,10,3.38,19.48,710,2017,5303302640,263934,1069,86735.5,408449.5,77428.6,371085.2,273,[8],13,[-414],4181.28,EligibleForGentrification,34694.2,[4],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,37,TRUE,350,TRUE,44,FALSE,391,TRUE,95,FALSE,138,FALSE,747,TRUE,NotInDangerOfGentrifying
530330265001,Highland Park,West Seattle,BG0265001,589,65000,242105,4.11,576,0,35.14,245,61.14,0,1.63,12.8,4.27,25.87,211,2017,5303302650,242105,576,86735.5,408449.5,77428.6,371085.2,24,[1],13,[213],4181.28,EligibleForGentrification,34694.2,[2],7,bottomHalf,bottomHalf,NotCurrentlyGentrifying,0,FALSE,4,FALSE,0,FALSE,150,TRUE,36,FALSE,55,FALSE,207,TRUE,NotInDangerOfGentrifying
530330001001,Cedar Park,Lake City,BG0001001,1450,148000,482424,41.03,1643,10.31,73.1,648,18.27,0,0,7.67,0.82,27.62,1939,2020,5303300010,482424,1643,88273.5,389963,79091,357911.8,595,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,149,None,0,None,0,None,118,None,165,None,536,None,1060,None,None
530330001002,Cedar Park,Lake City,BG0001002,1414,31970,302128,28.21,828,29.31,38.05,742,85.57,7.95,60.92,7.95,0.88,26.04,1834,2020,5303300010,302128,828,88273.5,389963,79091,357911.8,399,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,414,None,452,None,59,None,635,None,162,None,478,None,538,None,None
530330001003,Cedar Park,Lake City,BG0001003,1538,65240,418248,31.97,801,15.46,52.15,846,70.23,17.73,42.2,7.91,1.01,26.23,1650,2020,5303300010,418248,801,88273.5,389963,79091,357911.8,492,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,238,None,357,None,150,None,594,None,148,None,433,None,802,None,None
530330001004,Cedar Park,Lake City,BG0001004,1737,34114,1000000,11.79,691,24.43,29.13,961,94.53,3.43,74.09,7.81,0.89,24.23,1538,2020,5303300010,1000000,691,88273.5,389963,79091,357911.8,205,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,424,None,712,None,33,None,908,None,134,None,373,None,506,None,None
530330001005,Cedar Park,Lake City,BG0001005,1090,54297,322222,32.18,942,25.61,50,726,91.5,0,78.1,7.74,0.76,16.37,1507,2020,5303300010,322222,942,88273.5,389963,79091,357911.8,351,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,279,None,567,None,0,None,664,None,128,None,247,None,545,None,None
530330002001,Olympic Hills,Lake City,BG0002001,1248,91791,348980,37.72,875,16.86,55.05,518,30.36,9.85,3.28,9.31,1.42,31.43,1475,2020,5303300020,348980,875,88273.5,389963,79091,357911.8,471,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,210,None,17,None,51,None,157,None,158,None,464,None,687,None,None
530330002002,Victory Heights,Lake City,BG0002002,1557,42841,372464,30.43,817,12.56,49.2,669,51.03,0,35.28,9.48,1.26,28.28,1413,2020,5303300020,372464,817,88273.5,389963,79091,357911.8,474,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,196,None,236,None,0,None,341,None,152,None,400,None,766,None,None
